172 290 290,0.27699018538713194,0.7002487562189055,0.42325857083177354
172 172 172,0.4340239912758997,0.832089552238806,0.3980655609629063
290 292 220,0.13849509269356597,0.5124378109452736,0.37394271825170766
54 290 290,0.44820065430752454,0.8109452736318408,0.36274461932431623
172 172 290,0.3882224645583424,0.746268656716418,0.35804619215807554
172 172 240,0.38058887677208286,0.7375621890547264,0.3569733122826435
54 172 172,0.3718647764449291,0.7276119402985075,0.3557471638535784
220 54 240,0.10905125408942203,0.4552238805970149,0.3461726265075929
172 290 292,0.2595419847328244,0.5982587064676617,0.33871672173483724
333 327 328,0.1821155943293348,0.5149253731343284,0.33280977880499363
295 333 327,0.183206106870229,0.513681592039801,0.33047548516957204
334 322 197,0.1941112322791712,0.5186567164179104,0.32454548413873924
292 220 220,0.27044711014176664,0.5945273631840796,0.32408025304231297
240 334 322,0.061068702290076333,0.3843283582089552,0.3232596559188789
54 192 118,0.173391494002181,0.4962686567164179,0.3228771627142369
118 295 333,0.17884405670665213,0.5012437810945274,0.32239972438787523
192 118 295,0.17448200654307525,0.4962686567164179,0.3217866501733426
327 328 199,0.11014176663031625,0.43159203980099503,0.32145027317067876
240 353 290,0.18429661941112324,0.4987562189054726,0.3144595994943494
290 240 290,0.3914940021810251,0.7039800995024875,0.31248609732146243
292 172 172,0.3238822246455834,0.6355721393034826,0.31168991465789914
240 290 240,0.37404580152671757,0.6828358208955224,0.30879001936880485
353 290 172,0.1723009814612868,0.47885572139303484,0.30655473993174803
172 290 199,0.10905125408942203,0.4154228855721393,0.3063716314827173
290 172 172,0.2955288985823337,0.599502487562189,0.3039735889798553
172 240 353,0.17993456924754633,0.48134328358208955,0.3014087143345432
292 290 240,0.42639040348964014,0.7251243781094527,0.2987339746198126
290 240 292,0.3936750272628135,0.6890547263681592,0.2953796991053457
220 220 54,0.23882224645583425,0.5335820895522388,0.2947598430964046
292 54 172,0.23882224645583425,0.5335820895522388,0.2947598430964046
290 290 54,0.31515812431842966,0.6007462686567164,0.2855881443382868
353 290 290,0.2050163576881134,0.4900497512437811,0.2850333935556677
175 91 180,0.4994547437295529,0.7786069651741293,0.2791522214445764
91 54 290,0.08833151581243184,0.3644278606965174,0.2760963448840855
290 91 54,0.07851690294438386,0.34950248756218905,0.2709855846178052
292 220 54,0.09269356597600872,0.36318407960199006,0.2704905136259813
91 290 290,0.13195201744820065,0.40049751243781095,0.26854549498961033
290 292 172,0.03598691384950927,0.30223880597014924,0.26625189212064
199 346 172,0.25081788440567065,0.5124378109452736,0.261619926539603
240 290 290,0.5954198473282443,0.8544776119402985,0.2590577646120542
290 290 240,0.5408942202835333,0.7997512437810945,0.25885702349756123
346 172 172,0.28789531079607417,0.5460199004975125,0.2581245897014383
175 175 91,0.5430752453653217,0.7985074626865671,0.25543221732124544
180 192 175,0.5441657579062159,0.7972636815920398,0.25309792368582384
290 54 290,0.1941112322791712,0.44527363184079605,0.25116239956162484
353 346 346,0.5986913849509269,0.8470149253731343,0.2483235404222074
199 54 197,0.3456924754634678,0.09950248756218906,0.24618998790127877
192 197 54,0.42639040348964014,0.18034825870646767,0.24604214478317246
192 175 175,0.5572519083969466,0.8009950248756219,0.2437431164786753
221 41 197,0.3478735005452563,0.10572139303482588,0.24215210751043043
290 240 240,0.5757906215921483,0.8171641791044776,0.24137355751232925
41 197 197,0.3478735005452563,0.10696517412935323,0.24090832641590304
346 346 54,0.6324972737186477,0.3917910447761194,0.2407062289425283
240 240 353,0.40239912758996726,0.6417910447761194,0.2393919171861521
290 54 172,0.028353326063249727,0.26741293532338306,0.23905960926013334
54 263 199,0.04907306434023991,0.2848258706467662,0.23575280630652626
220 220 290,0.20283533260632497,0.43781094527363185,0.23497561266730688
290 290 91,0.1395856052344602,0.373134328358209,0.23354872312374877
240 353 346,0.4994547437295529,0.7276119402985075,0.2281571965689546
54 192 197,0.40130861504907306,0.17412935323383086,0.2271792618152422
292 54 263,0.5169029443838604,0.291044776119403,0.22585816826445743
197 54 221,0.386041439476554,0.16044776119402984,0.22559367828252416
290 91 290,0.06543075245365322,0.2873134328358209,0.22188268038216769
346 346 353,0.4514721919302072,0.6728855721393034,0.22141338020909623
54 290 240,0.34242093784078514,0.5634328358208955,0.2210118979801104
192 91 240,0.30861504907306436,0.08830845771144279,0.22030659136162156
346 54 292,0.4536532170119956,0.23383084577114427,0.21982237124085136
251 290 292,0.8276990185387132,0.6082089552238806,0.21949006331483256
54 192 322,0.321701199563795,0.5398009950248757,0.21809979546108066
240 54 290,0.17884405670665213,0.39676616915422885,0.21792211244757673
91 199 199,0.29334787350054525,0.5099502487562189,0.2166023752556736
322 197 322,0.3107960741548528,0.5261194029850746,0.21532332883022187
327 322 197,0.18429661941112324,0.39925373134328357,0.21495711193216033
346 353 346,0.5256270447110142,0.7400497512437811,0.21442270653276696
199 240 240,0.33042529989094876,0.12064676616915423,0.20977853372179453
54 353 290,0.173391494002181,0.38308457711442784,0.20969308311224683
292 251 290,0.8920392584514721,0.6840796019900498,0.20795965646142234
263 240 240,0.4100327153762268,0.20398009950248755,0.20605261587373927
146 240 240,0.5223555070883316,0.31716417910447764,0.20519132798385392
175 175 175,0.5997818974918212,0.804726368159204,0.20494447066738275
240 54 240,0.43838604143947657,0.23383084577114427,0.2045551956683323
91 240 240,0.4198473282442748,0.21641791044776118,0.2034294177965136
220 290 290,0.15267175572519084,0.35447761194029853,0.2018058562151077
346 54 54,0.737186477644493,0.5360696517412935,0.20111682590319946
346 54 240,0.376226826608506,0.17537313432835822,0.20085369228014777
240 240 384,0.2639040348964013,0.06467661691542288,0.19922741798097843
240 240 180,0.3642311886586696,0.1654228855721393,0.1988083030865303
197 322 197,0.33478735005452565,0.5335820895522388,0.1987947394977132
125 240 240,0.4721919302071974,0.27487562189054726,0.19731630831665015
197 54 192,0.4133042529989095,0.21766169154228857,0.19564256145662093
292 353 290,0.15703380588876772,0.35199004975124376,0.19495624386247604
290 180 180,0.04034896401308615,0.23507462686567165,0.1947256628525855
292 54 353,0.173391494002181,0.3656716417910448,0.19228014778886376
240 199 240,0.2649945474372955,0.07338308457711443,0.19161146286018108
334 334 322,0.07306434023991276,0.263681592039801,0.19061725179988825
290 91 251,0.07851690294438386,0.26865671641791045,0.1901398134735266
54 54 221,0.1504907306434024,0.33955223880597013,0.18906150816256773
91 91 240,0.26608505997818976,0.07711442786069651,0.18897063211749326
240 125 240,0.3249727371864776,0.13681592039800994,0.18815681678846768
290 240 199,0.33478735005452565,0.5223880597014925,0.18760070964696685
175 91 199,0.27699018538713194,0.4639303482587065,0.18694016287157456
346 334 322,0.015267175572519083,0.20024875621890548,0.1849815806463864
120 240 240,0.39476553980370777,0.5796019900497512,0.18483645024604345
263 263 263,0.2813522355507088,0.09825870646766169,0.18309352908304713
220 220 220,0.5038167938931297,0.6853233830845771,0.18150658919144735
346 346 346,0.5605234460196292,0.7412935323383084,0.1807700863186792
290 91 199,0.019629225736095966,0.19900497512437812,0.17937574938828216
240 240 334,0.2300981461286805,0.4092039800995025,0.179105833970822
328 199 146,0.030534351145038167,0.20771144278606965,0.1771770916410315
346 292 172,0.20719738276990185,0.3843283582089552,0.17713097543905337
346 199 146,0.6215921483097055,0.4490049751243781,0.17258717318532746
175 175 290,0.030534351145038167,0.2027363184079602,0.17220196726292203
240 384 199,0.18865866957470012,0.017412935323383085,0.17124573425131703
346 292 251,0.7655398037077427,0.595771144278607,0.16976865942913566
251 54 54,0.3271537622682661,0.4962686567164179,0.1691148944481518
54 54 240,0.7011995637949836,0.5348258706467661,0.16637369314821748
292 175 175,0.04143947655398037,0.20771144278606965,0.16627196623208929
175 91 263,0.04689203925845147,0.21144278606965175,0.16455074681120027
91 251 54,0.08178844056706652,0.2462686567164179,0.16448021614935138
328 199 199,0.03271537622682661,0.19651741293532338,0.16380203670849677
353 346 292,0.2529989094874591,0.4166666666666667,0.16366775717920756
192 91 54,0.40567066521264994,0.24253731343283583,0.1631333517798141
292 192 290,0.12540894220283533,0.2873134328358209,0.16190449063298556
54 334 334,0.14940021810250817,0.31094527363184077,0.1615450555293326
240 263 240,0.26717557251908397,0.10696517412935323,0.16021039838973072
346 199 199,0.5070883315158125,0.6666666666666666,0.15957833515085418
346 292 353,0.1395856052344602,0.29850746268656714,0.15892185745210693
199 290 292,0.37404580152671757,0.21517412935323382,0.15887167217348375
192 290 292,0.13304252998909488,0.291044776119403,0.1580022461303081
199 146 240,0.569247546346783,0.4116915422885572,0.15755600405822578
384 199 54,0.173391494002181,0.01616915422885572,0.15722233977332528
125 125 240,0.2835332606324973,0.12686567164179105,0.15666758899070624
221 41 290,0.13304252998909488,0.2873134328358209,0.154270902846726
41 290 292,0.13304252998909488,0.2873134328358209,0.154270902846726
54 54 263,0.44274809160305345,0.5970149253731343,0.15426683377008082
240 192 220,0.26608505997818976,0.11194029850746269,0.1541447614707271
240 180 180,0.38386041439476554,0.2300995024875622,0.15376091190720334
263 263 240,0.2813522355507088,0.1281094527363184,0.1532427828143904
146 54 240,0.2857142857142857,0.13308457711442787,0.15262970859985783
