334 322 197 322,0.07103825136612021,0.4755944931163955,0.40455624175027527
290 290 292 220,0.08743169398907104,0.4918648310387985,0.4044331370497275
220 54 240 199,0.060109289617486336,0.45056320400500627,0.3904539143875199
290 292 220 220,0.1092896174863388,0.4918648310387985,0.3825752135524597
172 172 290 290,0.23934426229508196,0.6170212765957447,0.3776770143006627
54 290 290 290,0.34316939890710385,0.7196495619524406,0.3764801630453367
172 172 172 172,0.39672131147540984,0.7659574468085106,0.3692361353331008
172 172 172 290,0.38907103825136613,0.7509386733416771,0.36186763509031095
172 172 172 240,0.380327868852459,0.7421777221526908,0.36184985330023184
54 172 172 172,0.3726775956284153,0.7321652065081352,0.3594876108797199
292 54 290 290,0.3289617486338798,0.6871088861076345,0.35814713747375476
172 172 290 292,0.2448087431693989,0.5994993742177722,0.3546906310483733
327 322 197 54,0.01639344262295082,0.3704630788485607,0.3540696362256099
220 220 54 240,0.08524590163934426,0.43679599499374216,0.3515500933543979
290 240 290 290,0.2448087431693989,0.5932415519399249,0.34843280877052596
240 334 322 197,0.04480874316939891,0.3867334167709637,0.34192467360156475
240 290 290 290,0.4885245901639344,0.8285356695869838,0.34001107942304937
290 290 290 54,0.19672131147540983,0.5331664580725908,0.33644514659718094
295 333 327 328,0.1825136612021858,0.5168961201501877,0.3343824589480019
292 220 220 54,0.07759562841530054,0.4117647058823529,0.3341690774670524
240 240 334 322,0.05136612021857923,0.37922403003754696,0.32785790981896773
333 327 328 199,0.10819672131147541,0.43429286608260326,0.32609614477112786
54 192 118 295,0.1737704918032787,0.49937421777221525,0.32560372596893655
54 54 192 118,0.1737704918032787,0.49937421777221525,0.32560372596893655
172 290 199 346,0.08633879781420765,0.4117647058823529,0.32542590806814525
118 295 333 327,0.17923497267759564,0.5043804755944932,0.32514550291689753
192 118 295 333,0.17486338797814208,0.4981226533166458,0.3232592653385037
199 346 346 54,0.5540983606557377,0.23654568210262827,0.3175526785531094
292 172 172 172,0.32459016393442625,0.639549436795995,0.3149592728615687
240 353 290 172,0.1650273224043716,0.47684605757196497,0.3118187351675934
172 172 290 199,0.10710382513661203,0.41802252816020025,0.3109187030235882
172 240 353 290,0.1650273224043716,0.4755944931163955,0.3105671707120239
353 290 172 172,0.1726775956284153,0.4818523153942428,0.30917471976582744
290 172 172 172,0.29617486338797816,0.6032540675844806,0.3070792041965025
292 290 240 292,0.380327868852459,0.685857321652065,0.305529452799606
172 172 240 353,0.18032786885245902,0.48435544430538174,0.3040275754529227
290 240 292 54,0.3912568306010929,0.6921151439299124,0.30085831332881946
290 292 220 54,0.05245901639344262,0.35294117647058826,0.3004821600771456
292 290 290 292,0.5901639344262295,0.8898623279098874,0.2996983934836579
292 292 290 240,0.40437158469945356,0.7021276595744681,0.29775607487501454
292 220 54 240,0.05901639344262295,0.3566958698372966,0.2976794763946737
292 54 172 172,0.23934426229508196,0.5369211514392991,0.2975768891442171
334 322 197 54,0.13879781420765028,0.4330413016270338,0.29424348741938355
290 91 54 290,0.060109289617486336,0.3504380475594493,0.29032875794196294
54 290 290 292,0.18360655737704917,0.4718397997496871,0.2882332423726379
172 290 290 292,0.17704918032786884,0.4643304130162703,0.28728123268840144
353 346 346 292,0.4830601092896175,0.769712140175219,0.28665203088560154
91 54 290 290,0.06666666666666667,0.35294117647058826,0.2862745098039216
290 292 54 240,0.4371584699453552,0.723404255319149,0.2862457853737938
290 290 290 240,0.46557377049180326,0.7509386733416771,0.2853649028498738
91 290 290 290,0.08087431693989071,0.3642052565707134,0.2833309396308227
175 175 91 180,0.5005464480874317,0.7834793491864831,0.28293290109905145
175 91 180 180,0.5005464480874317,0.7834793491864831,0.28293290109905145
240 290 290 292,0.22076502732240438,0.5006257822277848,0.27986075490538037
290 290 91 54,0.07759562841530054,0.35168961201501875,0.2740939835997182
290 240 240 290,0.44699453551912566,0.7196495619524406,0.2726550264333149
353 290 290 292,0.20327868852459016,0.4755944931163955,0.2723158045918054
346 346 54 54,0.5016393442622951,0.23028785982478098,0.2713514844375141
290 54 290 290,0.029508196721311476,0.30037546933667086,0.27086727261535937
290 292 172 172,0.036065573770491806,0.3041301627033792,0.2680645889328874
175 175 175 91,0.5344262295081967,0.8022528160200251,0.26782658651182834
199 346 172 172,0.24808743169398906,0.5156445556946183,0.26755712400062925
346 172 172 172,0.28852459016393445,0.5494367959949937,0.2609122058310593
290 292 54 290,0.33989071038251367,0.5994993742177722,0.25960866383525855
180 192 175 175,0.5442622950819672,0.8022528160200251,0.25799052093805785
290 199 346 199,0.23387978142076501,0.4918648310387985,0.2579850496180335
180 180 192 175,0.5453551912568306,0.8022528160200251,0.25689762476319444
240 240 290 290,0.5551912568306011,0.8110137672090113,0.2558225103784102
290 290 54 290,0.16174863387978142,0.4142678347934919,0.2525192009137105
240 54 290 292,0.09836065573770492,0.3504380475594493,0.2520773918217444
292 220 220 220,0.18032786885245902,0.43178973717146435,0.2514618683190053
346 54 54 199,0.5355191256830601,0.28410513141426785,0.2514139942687923
240 290 240 240,0.2994535519125683,0.5506883604505632,0.25123480853799496
263 240 240 240,0.3912568306010929,0.14017521902377972,0.2510816115773132
290 240 290 240,0.307103825136612,0.5569461827284106,0.24984235759179857
197 322 197 54,0.2819672131147541,0.5306633291614519,0.24869611604669778
192 175 175 175,0.5584699453551912,0.8060075093867334,0.24753756403154215
192 197 54 197,0.3639344262295082,0.11764705882352941,0.2462873674059788
199 54 197 197,0.3453551912568306,0.10012515644555695,0.24523003481127367
290 290 240 290,0.2502732240437158,0.49436795994993743,0.2440947359062216
197 197 54 192,0.34972677595628415,0.10638297872340426,0.2433437972328799
292 292 54 240,0.6972677595628415,0.45431789737171463,0.24294986219112685
290 290 240 240,0.473224043715847,0.7158948685857321,0.24267082486988517
197 54 221 41,0.34863387978142074,0.10638297872340426,0.2422509010580165
221 41 197 197,0.34863387978142074,0.10638297872340426,0.2422509010580165
